480	37	1	
483	37	1	
509	37	1	
528	37	1	
560	37	1	
572	37	1	
613	37	1	
619	37	1	
620	37	1	
623	37	1	
643	37	1	
644	37	1	
647	37	1	
658	37	1	
675	37	1	
682	37	1	
689	37	1	
707	37	1	
726	37	1	
737	37	1	
739	37	1	
741	37	1	
742	37	1	
758	37	1	
767	37	1	
775	37	1	
818	37	1	
828	37	1	
865	37	1	
874	37	1	
880	37	1	
924	37	1	
934	37	1	
942	37	1	
951	37	1	
959	37	1	
962	37	1	
963	37	1	
967	37	1	
968	37	1	
969	37	1	
971	37	1	
977	37	1	
978	37	1	
994	37	1	
1003	37	1	
1008	37	1	
1019	37	1	
1027	37	1	
1028	37	1	
1038	37	1	
1062	37	1	
1069	37	1	
1075	37	1	
1079	37	1	
1128	37	1	
1136	37	1	
1137	37	1	
1138	37	1	
1142	37	1	
1147	37	1	
1150	37	1	
1153	37	1	
1161	37	1	
1164	37	1	
1181	37	1	
1186	37	1	
1188	37	1	
1199	37	1	
1222	37	1	
1246	37	1	
1248	37	1	
1251	37	1	
1295	37	1	
1297	37	1	
1303	37	1	
1308	37	1	
1324	37	1	
1335	37	1	
1364	37	1	
1370	37	1	
1382	37	1	
1383	37	1	
1387	37	1	
1388	37	1	
1390	37	1	
1401	37	1	
1407	37	1	
1410	37	1	
1414	37	1	
1415	37	1	
1432	37	1	
1445	37	1	
1452	37	1	
1472	37	1	
1479	37	1	
1481	37	1	
1484	37	1	
1487	37	1	
1508	37	1	
1527	37	1	
1529	37	1	
1545	37	1	
1548	37	1	
1569	37	1	
1573	37	1	
1594	37	1	
1617	37	1	
1627	37	1	
1630	37	1	
1643	37	1	
1651	37	1	
1672	37	1	
1678	37	1	
1696	37	1	
1697	37	1	
1701	37	1	
1703	37	1	
1704	37	1	
1707	37	1	
1713	37	1	
1716	37	1	
1720	37	1	
1724	37	1	
1726	37	1	
1732	37	1	
1745	37	1	
1746	37	1	
1762	37	1	
1765	37	1	
1770	37	1	
1772	37	1	
1780	37	1	
1804	37	1	
1808	37	1	
1817	37	1	
1819	37	1	
1826	37	1	
1832	37	1	
1834	37	1	
1849	37	1	
1850	37	1	
1851	37	1	
1856	37	1	
1872	37	1	
1876	37	1	
1899	37	1	
1906	37	1	
1933	37	1	
1954	37	1	
1958	37	1	
1992	37	1	
2000	37	1	
2002	37	1	
2045	37	1	
2062	37	1	
2073	37	1	
2083	37	1	
2085	37	1	
2086	37	1	
2088	37	1	
2110	37	1	
2114	37	1	
2116	37	1	
2119	37	1	
2130	37	1	
2136	37	1	
2142	37	1	
2144	37	1	
2149	37	1	
2184	37	1	
2185	37	1	
2210	37	1	
2211	37	1	
2212	37	1	
2217	37	1	
2232	37	1	
2239	37	1	
2268	37	1	
2270	37	1	
2273	37	1	
2288	37	1	
2293	37	1	
2295	37	1	
2299	37	1	
2323	37	1	
2324	37	1	
2338	37	1	
2340	37	1	
2353	37	1	
2358	37	1	
2363	37	1	
2377	37	1	
2378	37	1	
2379	37	1	
2385	37	1	
2391	37	1	
2393	37	1	
2394	37	1	
2396	37	1	
2408	37	1	
2411	37	1	
2422	37	1	
2432	37	1	
2435	37	1	
2440	37	1	
2450	37	1	
2459	37	1	
2462	37	1	
2486	37	1	
2487	37	1	
2498	37	1	
2505	37	1	
2511	37	1	
2514	37	1	
2515	37	1	
2524	37	1	
2529	37	1	
2537	37	1	
2538	37	1	
2554	37	1	
2557	37	1	
2558	37	1	
2597	37	1	
2599	37	1	
2618	37	1	
2619	37	1	
2631	37	1	
2642	37	1	
2647	37	1	
2653	37	1	
2660	37	1	
2669	37	1	
2673	37	1	
2689	37	1	
2690	37	1	
2710	37	1	
2723	37	1	
2725	37	1	
2744	37	1	
2745	37	1	
2746	37	1	
2758	37	1	
2759	37	1	
2760	37	1	
2787	37	1	
2795	37	1	
2805	37	1	
2815	37	1	
2822	37	1	
2829	37	1	
2838	37	1	
2844	37	1	
2845	37	1	
2863	37	1	
2879	37	1	
2883	37	1	
2890	37	1	
2909	37	1	
2913	37	1	
2925	37	1	
2930	37	1	
2937	37	1	
2940	37	1	
2941	37	1	
2942	37	1	
2948	37	1	
2959	37	1	
2969	37	1	
2973	37	1	
2980	37	1	
2989	37	1	
2991	37	1	
2992	37	1	
2995	37	1	
2997	37	1	
3003	37	1	
3008	37	1	
3009	37	1	
3010	37	1	
3020	37	1	
3030	37	1	
3036	37	1	
3044	37	1	
3062	37	1	
3063	37	1	
3064	37	1	
3070	37	1	
3071	37	1	
3074	37	1	
3079	37	1	
3082	37	1	
3087	37	1	
3094	37	1	
3095	37	1	
3101	37	1	
3102	37	1	
3113	37	1	
3116	37	1	
3118	37	1	
3119	37	1	
3127	37	1	
3138	37	1	
3150	37	1	
3152	37	1	
3156	37	1	
3162	37	1	
3166	37	1	
3170	37	1	
3172	37	1	
3174	37	1	
3178	37	1	
3185	37	1	
3195	37	1	
3199	37	1	
3203	37	1	
3205	37	1	
3206	37	1	
3221	37	1	
3225	37	1	
3241	37	1	
3249	37	1	
3251	37	1	
3252	37	1	
3255	37	1	
3262	37	1	
3264	37	1	
3266	37	1	
3279	37	1	
3282	37	1	
3293	37	1	
3294	37	1	
3296	37	1	
3311	37	1	
3314	37	1	
3315	37	1	
3316	37	1	
3320	37	1	
3330	37	1	
3335	37	1	
3337	37	1	
3343	37	1	
3348	37	1	
3351	37	1	
3360	37	1	
3374	37	1	
3382	37	1	
3384	37	1	
3387	37	1	
3388	37	1	
3391	37	1	
3394	37	1	
3395	37	1	
3396	37	1	
3402	37	1	
3403	37	1	
3404	37	1	
3408	37	1	
3414	37	1	
3416	37	1	
3431	37	1	
3433	37	1	
3434	37	1	
3437	37	1	
3444	37	1	
3447	37	1	
3451	37	1	
3454	37	1	
3462	37	1	
3464	37	1	
3471	37	1	
3476	37	1	
3477	37	1	
3480	37	1	
3486	37	1	
3495	37	1	
3498	37	1	
3503	37	1	
3507	37	1	
3514	37	1	
3523	37	1	
3533	37	1	
3535	37	1	
3561	37	1	
3565	37	1	
3583	37	1	
3593	37	1	
3594	37	1	
3596	37	1	
3598	37	1	
3599	37	1	
3603	37	1	
3606	37	1	
3608	37	1	
3638	37	1	
3639	37	1	
3644	37	1	
3645	37	1	
3648	37	1	
3649	37	1	
3650	37	1	
3651	37	1	
3655	37	1	
3657	37	1	
3659	37	1	
3667	37	1	
3668	37	1	
3670	37	1	
3672	37	1	
3675	37	1	
3678	37	1	
3681	37	1	
3682	37	1	
3684	37	1	
3687	37	1	
3689	37	1	
3695	37	1	
3698	37	1	
3703	37	1	
3705	37	1	
3708	37	1	
3713	37	1	
3727	37	1	
3728	37	1	
3730	37	1	
3736	37	1	
3737	37	1	
3739	37	1	
3742	37	1	
3743	37	1	
3748	37	1	
3749	37	1	
3750	37	1	
3752	37	1	
3757	37	1	
3758	37	1	
3760	37	1	
3770	37	1	
3771	37	1	
3773	37	1	
3775	37	1	
3776	37	1	
3779	37	1	
3790	37	1	
3794	37	1	
3796	37	1	
3799	37	1	
3800	37	1	
3801	37	1	
3808	37	1	
3809	37	1	
3821	37	1	
3826	37	1	
3827	37	1	
3834	37	1	
3838	37	1	
3839	37	1	
3840	37	1	
3847	37	1	
3848	37	1	
3850	37	1	
3851	37	1	
3856	37	1	
3857	37	1	
3860	37	1	
3862	37	1	
3863	37	1	
3866	37	1	
3867	37	1	
3869	37	1	
3874	37	1	
3875	37	1	
3881	37	1	
3883	37	1	
3886	37	1	
3887	37	1	
3888	37	1	
3890	37	1	
3891	37	1	
3893	37	1	
3903	37	1	
3914	37	1	
3917	37	1	
3919	37	1	
3923	37	1	
3925	37	1	
3937	37	1	
3939	37	1	
3942	37	1	
3945	37	1	
3946	37	1	
3950	37	1	
3951	37	1	
3952	37	1	
3959	37	1	
3962	37	1	
3965	37	1	
3966	37	1	
3967	37	1	
3974	37	1	
3975	37	1	
3977	37	1	
3979	37	1	
3982	37	1	
3983	37	1	
3985	37	1	
3987	37	1	
3988	37	1	
3989	37	1	
3990	37	1	
3991	37	1	
3993	37	1	
3994	37	1	
3998	37	1	
3999	37	1	
4005	37	1	
4006	37	1	
4007	37	1	
4009	37	1	
4014	37	1	
4016	37	1	
4024	37	1	
4025	37	1	
4026	37	1	
4027	37	1	
4033	37	1	
4037	37	1	
4039	37	1	
4042	37	1	
4043	37	1	
4046	37	1	
4047	37	1	
4060	37	1	
4061	37	1	
4062	37	1	
4070	37	1	
4078	37	1	
4079	37	1	
4080	37	1	
4081	37	1	
4084	37	1	
4086	37	1	
4087	37	1	
4088	37	1	
4102	37	1	
4107	37	1	
4118	37	1	
4121	37	1	
4123	37	1	
4125	37	1	
4127	37	1	
4128	37	1	
4130	37	1	
4131	37	1	
4140	37	1	
4141	37	1	
4143	37	1	
4151	37	1	
4152	37	1	
4154	37	1	
4155	37	1	
4157	37	1	
4159	37	1	
4162	37	1	
4163	37	1	
4164	37	1	
4167	37	1	
4168	37	1	
4171	37	1	
4174	37	1	
4178	37	1	
4183	37	1	
4185	37	1	
4188	37	1	
4190	37	1	
4195	37	1	
4196	37	1	
4198	37	1	
4209	37	1	
4211	37	1	
4212	37	1	
4214	37	1	
4216	37	1	
4217	37	1	
4220	37	1	
4221	37	1	
4225	37	1	
4230	37	1	
4232	37	1	
4233	37	1	
3964	39	1	
4205	39	1	
304	42	1	
315	42	1	
1069	42	1	
1957	42	1	
2296	42	1	
2642	42	1	
2646	42	1	
2988	42	1	
3987	42	1	
4220	42	1	
68	43	1	
852	43	1	
1388	43	1	
3279	43	1	
163	45	1	
737	45	1	
2119	45	1	
2185	45	1	
2834	45	1	
3550	45	1	
3598	45	1	
3667	45	1	
3675	45	1	
3689	45	1	
3989	45	1	
4064	45	1	
4070	45	1	
4081	45	1	
4144	45	1	
4168	45	1	
4222	45	1	
108	46	1	
768	46	1	
1416	46	1	
2982	46	1	
2984	46	1	
108	48	1	
1569	51	1	
3603	51	1	
2862	53	1	
28	54	1	
852	54	1	
1075	54	1	
1246	54	1	
2700	54	1	
3185	54	1	
3588	54	1	
2435	55	1	
3147	55	1	
3251	55	1	
3742	55	1	
3772	55	1	
3967	55	1	
229	56	1	
1018	56	1	
1781	56	1	
2435	56	1	
2535	56	1	
2862	56	1	
3030	56	1	
3031	56	1	
3090	56	1	
3170	56	1	
3172	56	1	
3408	56	1	
3451	56	1	
3695	56	1	
3736	56	1	
3776	56	1	
3833	56	1	
3839	56	1	
3889	56	1	
3903	56	1	
4001	56	1	
4006	56	1	
4032	56	1	
4042	56	1	
4070	56	1	
4088	56	1	
4123	56	1	
4136	56	1	
4221	56	1	
4222	56	1	
4227	56	1	
4230	56	1	
163	57	1	
959	57	1	
1161	57	1	
1569	57	1	
2673	57	1	
2805	57	1	
2834	57	1	
2979	57	1	
3062	57	1	
3073	57	1	
3094	57	1	
3095	57	1	
3215	57	1	
3314	57	1	
3550	57	1	
3727	57	1	
3735	57	1	
4006	57	1	
4007	57	1	
4032	57	1	
4070	57	1	
4150	57	1	
4168	57	1	
4175	57	1	
4187	57	1	
4213	57	1	
4216	57	1	
4221	57	1	
2553	58	1	
737	59	1	
1069	59	1	
2535	59	1	
2979	59	1	
2982	59	1	
3518	59	1	
3561	59	1	
3691	59	1	
3735	59	1	
3939	59	1	
3989	59	1	
4032	59	1	
4086	59	1	
4181	59	1	
2274	60	1	
2845	60	1	
3320	60	1	
3686	60	1	
3850	60	1	
3887	60	1	
3935	60	1	
4018	60	1	
4130	60	1	
4213	60	1	
2772	61	1	
3800	61	1	
3859	61	1	
3866	61	1	
4001	61	1	
4118	61	1	
4139	61	1	
164	62	1	
452	62	1	
874	62	1	
1018	62	1	
1455	62	1	
1565	62	1	
1719	62	1	
1785	62	1	
1891	62	1	
1983	62	1	
2293	62	1	
2321	62	1	
2394	62	1	
2491	62	1	
2535	62	1	
2538	62	1	
2552	62	1	
2690	62	1	
2760	62	1	
2979	62	1	
2983	62	1	
3003	62	1	
3164	62	1	
3174	62	1	
3336	62	1	
3543	62	1	
3550	62	1	
3636	62	1	
3638	62	1	
3668	62	1	
3684	62	1	
3796	62	1	
3847	62	1	
3848	62	1	
3850	62	1	
3859	62	1	
3877	62	1	
3901	62	1	
4125	62	1	
4130	62	1	
4157	62	1	
4173	62	1	
4175	62	1	
4187	62	1	
4210	62	1	
4213	62	1	
4216	62	1	
790	64	1	
854	64	1	
3898	64	1	
1963	65	1	
4175	65	1	
3763	66	1	
2578	67	1	
4161	67	1	
405	68	1	
2543	69	1	
4114	69	1	
2578	70	1	
2657	70	1	
4114	70	1	
3935	71	1	
2197	72	1	
2543	72	1	
4114	72	1	
398	73	1	
497	73	1	
2185	73	1	
2192	73	1	
2374	73	1	
3935	73	1	
67	74	1	
2564	74	1	
3418	74	1	
4114	74	1	
2810	75	1	
3735	75	1	
3928	75	1	
4095	75	1	
3735	79	1	
3738	79	1	
4134	79	1	
499	81	1	
3488	81	1	
3935	81	1	
3411	82	1	
3456	82	1	
3495	82	1	
3796	82	1	
613	83	1	
2185	83	1	
2314	83	1	
3231	83	1	
3789	83	1	
3945	83	1	
4216	83	1	
1746	84	1	
2374	84	1	
3411	84	1	
3935	84	1	
4095	84	1	
4114	84	1	
49	85	1	
140	85	1	
146	85	1	
942	85	1	
995	85	1	
3174	85	1	
3503	85	1	
852	87	1	
1719	87	1	
108	88	1	
151	88	1	
226	88	1	
312	88	1	
538	88	1	
1161	88	1	
1239	88	1	
1324	88	1	
1335	88	1	
1389	88	1	
1569	88	1	
1584	88	1	
1703	88	1	
2051	88	1	
2165	88	1	
2435	88	1	
2586	88	1	
2657	88	1	
2760	88	1	
3095	88	1	
3118	88	1	
3343	88	1	
3348	88	1	
3685	88	1	
3745	88	1	
3750	88	1	
3789	88	1	
3893	88	1	
3909	88	1	
4001	88	1	
4047	88	1	
4086	88	1	
4136	88	1	
4150	88	1	
4162	88	1	
4165	88	1	
4227	88	1	
378	90	1	
852	90	1	
1199	90	1	
3808	90	1	
2822	91	1	
3847	91	1	
3965	91	1	
2358	94	1	
3636	94	1	
4040	94	1	
1432	95	1	
2184	95	1	
2185	95	1	
2981	95	1	
2982	95	1	
3338	95	1	
3382	95	1	
3405	95	1	
3695	95	1	
3745	95	1	
3751	95	1	
3772	95	1	
3859	95	1	
3867	95	1	
4211	95	1	
4224	95	1	
852	96	1	
1312	96	1	
1329	96	1	
1730	96	1	
2862	96	1	
3788	96	1	
3152	98	1	
4175	99	1	
951	101	1	
2742	101	1	
2759	101	1	
3125	101	1	
3833	101	1	
4070	101	1	
4181	101	1	
4222	101	1	
1	102	1	
41	102	1	
44	102	1	
108	102	1	
147	102	1	
173	102	1	
245	102	1	
292	102	1	
341	102	1	
372	102	1	
429	102	1	
496	102	1	
508	102	1	
557	102	1	
560	102	1	
617	102	1	
620	102	1	
651	102	1	
658	102	1	
680	102	1	
689	102	1	
720	102	1	
737	102	1	
805	102	1	
859	102	1	
871	102	1	
904	102	1	
910	102	1	
946	102	1	
1027	102	1	
1038	102	1	
1061	102	1	
1072	102	1	
1196	102	1	
1199	102	1	
1282	102	1	
1283	102	1	
1295	102	1	
1308	102	1	
1335	102	1	
1388	102	1	
1389	102	1	
1411	102	1	
1413	102	1	
1430	102	1	
1449	102	1	
1545	102	1	
1592	102	1	
1627	102	1	
1640	102	1	
1657	102	1	
1674	102	1	
1698	102	1	
1716	102	1	
1734	102	1	
1770	102	1	
1780	102	1	
1808	102	1	
1809	102	1	
1827	102	1	
1849	102	1	
1863	102	1	
1906	102	1	
1919	102	1	
1933	102	1	
1992	102	1	
2002	102	1	
2063	102	1	
2086	102	1	
2091	102	1	
2114	102	1	
2124	102	1	
2219	102	1	
2229	102	1	
2231	102	1	
2273	102	1	
2276	102	1	
2320	102	1	
2321	102	1	
2338	102	1	
2358	102	1	
2368	102	1	
2383	102	1	
2394	102	1	
2414	102	1	
2418	102	1	
2432	102	1	
2440	102	1	
2462	102	1	
2483	102	1	
2491	102	1	
2494	102	1	
2505	102	1	
2512	102	1	
2515	102	1	
2531	102	1	
2535	102	1	
2537	102	1	
2538	102	1	
2597	102	1	
2617	102	1	
2618	102	1	
2642	102	1	
2653	102	1	
2657	102	1	
2685	102	1	
2689	102	1	
2695	102	1	
2725	102	1	
2774	102	1	
2815	102	1	
2829	102	1	
2831	102	1	
2835	102	1	
2891	102	1	
2892	102	1	
2930	102	1	
2972	102	1	
2983	102	1	
3062	102	1	
3074	102	1	
3081	102	1	
3087	102	1	
3095	102	1	
3113	102	1	
3124	102	1	
3137	102	1	
3160	102	1	
3165	102	1	
3166	102	1	
3171	102	1	
3173	102	1	
3174	102	1	
3178	102	1	
3188	102	1	
3205	102	1	
3214	102	1	
3215	102	1	
3221	102	1	
3230	102	1	
3252	102	1	
3282	102	1	
3294	102	1	
3341	102	1	
3342	102	1	
3397	102	1	
3402	102	1	
3403	102	1	
3434	102	1	
3447	102	1	
3479	102	1	
3501	102	1	
3504	102	1	
3518	102	1	
3522	102	1	
3523	102	1	
3543	102	1	
3558	102	1	
3585	102	1	
3588	102	1	
3598	102	1	
3609	102	1	
3648	102	1	
3667	102	1	
3668	102	1	
3675	102	1	
3677	102	1	
3678	102	1	
3684	102	1	
3685	102	1	
3700	102	1	
3713	102	1	
3727	102	1	
3744	102	1	
3750	102	1	
3757	102	1	
3760	102	1	
3761	102	1	
3771	102	1	
3789	102	1	
3796	102	1	
3820	102	1	
3821	102	1	
3827	102	1	
3833	102	1	
3834	102	1	
3838	102	1	
3847	102	1	
3848	102	1	
3850	102	1	
3856	102	1	
3867	102	1	
3875	102	1	
3887	102	1	
3888	102	1	
3889	102	1	
3891	102	1	
3893	102	1	
3901	102	1	
3919	102	1	
3950	102	1	
3952	102	1	
3965	102	1	
3974	102	1	
3985	102	1	
3988	102	1	
3989	102	1	
3990	102	1	
3993	102	1	
3998	102	1	
4006	102	1	
4014	102	1	
4018	102	1	
4030	102	1	
4032	102	1	
4033	102	1	
4042	102	1	
4047	102	1	
4060	102	1	
4064	102	1	
4066	102	1	
4086	102	1	
4107	102	1	
4114	102	1	
4123	102	1	
4125	102	1	
4130	102	1	
4131	102	1	
4136	102	1	
4152	102	1	
4159	102	1	
4167	102	1	
4187	102	1	
4190	102	1	
4195	102	1	
4197	102	1	
4199	102	1	
4210	102	1	
4211	102	1	
4225	102	1	
4233	102	1	
1894	104	1	
3636	104	1	
2537	105	1	
2538	105	1	
2642	105	1	
3752	105	1	
3847	105	1	
3851	105	1	
3860	105	1	
3867	105	1	
3875	105	1	
3974	105	1	
4195	105	1	
4211	105	1	
4139	106	1	
4205	106	1	
2103	107	1	
2646	107	1	
3214	107	1	
485	110	1	
1706	110	1	
2137	110	1	
2332	110	1	
2776	110	1	
3559	110	1	
3657	110	1	
3820	110	1	
3982	110	1	
3989	110	1	
4024	110	1	
4091	110	1	
4220	110	1	
4232	110	1	
49	111	1	
1186	111	1	
1453	111	1	
3175	111	1	
3479	111	1	
4014	111	1	
4232	111	1	
3210	112	1	
3776	112	1	
49	113	1	
390	113	1	
1547	113	1	
2834	113	1	
3751	113	1	
49	114	1	
689	114	1	
693	114	1	
229	115	1	
413	115	1	
962	115	1	
1136	115	1	
1703	115	1	
1770	115	1	
1808	115	1	
1850	115	1	
2119	115	1	
2161	115	1	
2185	115	1	
2202	115	1	
2205	115	1	
2328	115	1	
2358	115	1	
2414	115	1	
2553	115	1	
2561	115	1	
2760	115	1	
2834	115	1	
3030	115	1	
3138	115	1	
3221	115	1	
3678	115	1	
3687	115	1	
3733	115	1	
3776	115	1	
3783	115	1	
3863	115	1	
3879	115	1	
3903	115	1	
3989	115	1	
3998	115	1	
4070	115	1	
4081	115	1	
4091	115	1	
4128	115	1	
4165	115	1	
4175	115	1	
4222	115	1	
2462	116	1	
3559	116	1	
3967	116	1	
4081	116	1	
294	117	1	
852	117	1	
1292	117	1	
2537	117	1	
2862	117	1	
3188	117	1	
3346	117	1	
3475	117	1	
3550	117	1	
3901	117	1	
3974	117	1	
4004	117	1	
4210	117	1	
140	118	1	
183	118	1	
455	118	1	
563	118	1	
645	118	1	
904	118	1	
1440	118	1	
1590	118	1	
1732	118	1	
2237	118	1	
2520	118	1	
3031	118	1	
3124	118	1	
3498	118	1	
429	119	1	
1164	119	1	
1716	119	1	
2126	119	1	
504	120	1	
737	120	1	
1588	120	1	
3062	120	1	
3705	120	1	
3731	120	1	
3735	120	1	
3859	120	1	
4070	120	1	
803	121	1	
3282	121	1	
1388	123	1	
1128	124	1	
1156	124	1	
3311	124	1	
3517	124	1	
3985	124	1	
3073	125	1	
2862	126	1	
146	127	1	
558	127	1	
4022	127	1	
345	128	1	
2980	128	1	
145	129	1	
1283	129	1	
3821	132	1	
4181	132	1	
145	133	1	
1283	133	1	
1048	134	1	
1062	135	1	
3210	135	1	
3322	135	1	
3646	135	1	
3675	135	1	
4006	135	1	
619	136	1	
905	136	1	
1196	136	1	
1295	136	1	
1389	136	1	
1891	136	1	
1983	136	1	
2414	136	1	
2538	136	1	
2642	136	1	
2845	136	1	
3062	136	1	
3070	136	1	
3174	136	1	
3249	136	1	
3348	136	1	
3451	136	1	
3649	136	1	
3705	136	1	
3801	136	1	
3857	136	1	
4033	136	1	
4081	136	1	
4198	136	1	
4211	136	1	
4213	136	1	
4232	136	1	
2026	137	1	
3498	137	1	
4124	137	1	
4195	137	1	
493	138	1	
997	138	1	
2274	138	1	
2312	138	1	
2353	138	1	
3064	138	1	
3462	138	1	
3686	138	1	
3746	138	1	
3806	138	1	
3821	138	1	
3866	138	1	
3967	138	1	
3996	138	1	
4040	138	1	
145	139	1	
245	139	1	
452	139	1	
583	139	1	
921	139	1	
1415	139	1	
1732	139	1	
2118	139	1	
2537	139	1	
2642	139	1	
2915	139	1	
2995	139	1	
3018	139	1	
3152	139	1	
3374	139	1	
3498	139	1	
3636	139	1	
3646	139	1	
3898	139	1	
3985	139	1	
3996	139	1	
4088	139	1	
275	142	1	
1719	142	1	
3993	142	1	
642	143	1	
848	143	1	
3670	143	1	
3736	143	1	
3840	143	1	
4175	143	1	
245	145	1	
304	145	1	
767	145	1	
1072	145	1	
1190	145	1	
1295	145	1	
1388	145	1	
1469	145	1	
1744	145	1	
2229	145	1	
2356	145	1	
2531	145	1	
2642	145	1	
2845	145	1	
3064	145	1	
3117	145	1	
3174	145	1	
3185	145	1	
3215	145	1	
3248	145	1	
3292	145	1	
3585	145	1	
3862	145	1	
3988	145	1	
3989	145	1	
3990	145	1	
4032	145	1	
4187	145	1	
226	146	1	
2229	147	1	
2273	147	1	
2862	147	1	
952	148	1	
3251	148	1	
4187	148	1	
152	149	1	
329	149	1	
398	149	1	
414	149	1	
1201	149	1	
1251	149	1	
1388	149	1	
2076	149	1	
2086	149	1	
2435	149	1	
2537	149	1	
2642	149	1	
3588	149	1	
4187	149	1	
1190	150	1	
1283	150	1	
1432	150	1	
2157	150	1	
2983	150	1	
3789	151	1	
3851	151	1	
119	152	1	
145	152	1	
150	152	1	
199	152	1	
217	152	1	
315	152	1	
480	152	1	
483	152	1	
504	152	1	
557	152	1	
583	152	1	
620	152	1	
635	152	1	
636	152	1	
646	152	1	
759	152	1	
967	152	1	
1146	152	1	
1156	152	1	
1158	152	1	
1201	152	1	
1283	152	1	
1287	152	1	
1413	152	1	
1571	152	1	
1627	152	1	
1780	152	1	
1861	152	1	
1876	152	1	
2026	152	1	
2076	152	1	
2139	152	1	
2157	152	1	
2185	152	1	
2356	152	1	
2435	152	1	
2467	152	1	
2529	152	1	
2642	152	1	
2820	152	1	
2829	152	1	
2933	152	1	
3035	152	1	
3036	152	1	
3115	152	1	
3125	152	1	
3165	152	1	
3171	152	1	
3174	152	1	
3178	152	1	
3194	152	1	
3214	152	1	
3215	152	1	
3282	152	1	
3347	152	1	
3447	152	1	
3544	152	1	
3559	152	1	
3588	152	1	
3609	152	1	
3646	152	1	
3726	152	1	
3750	152	1	
3836	152	1	
3867	152	1	
3901	152	1	
3952	152	1	
3982	152	1	
3990	152	1	
4032	152	1	
4154	152	1	
4210	152	1	
4213	152	1	
4220	152	1	
4224	152	1	
4232	152	1	
3636	153	1	
49	154	1	
112	154	1	
152	154	1	
368	154	1	
393	154	1	
485	154	1	
619	154	1	
689	154	1	
735	154	1	
830	154	1	
852	154	1	
891	154	1	
1060	154	1	
1062	154	1	
